source,code,site,site_type,latitude,longitude,variable,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
aurn,TDHD,Telford Hollinswood,Urban Background,52.673471,-2.436692,NOx,Nitrogen oxides as nitrogen dioxide,2017-11-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,NA,Telford and Wrekin
aurn,TDHD,Telford Hollinswood,Urban Background,52.673471,-2.436692,PM10,PM10 particulate matter (Hourly measured),2022-07-04T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,NA,Telford and Wrekin
aurn,TDHD,Telford Hollinswood,Urban Background,52.673471,-2.436692,PM2.5,PM2.5 particulate matter (Hourly measured),2022-07-04T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,NA,Telford and Wrekin
aurn,TDHD,Telford Hollinswood,Urban Background,52.673471,-2.436692,wd,Modelled Wind Direction,2017-11-01T00:00:00Z,ongoing,NA,West Midlands,NA,Telford and Wrekin
aurn,TDHD,Telford Hollinswood,Urban Background,52.673471,-2.436692,ws,Modelled Wind Speed,2017-11-01T00:00:00Z,ongoing,NA,West Midlands,NA,Telford and Wrekin
aurn,TDHD,Telford Hollinswood,Urban Background,52.673471,-2.436692,temp,Modelled Temperature,2017-11-01T00:00:00Z,ongoing,NA,West Midlands,NA,Telford and Wrekin
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,O3,Ozone,1996-09-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,NO,Nitric oxide,1996-09-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,NO2,Nitrogen dioxide,1996-09-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,NOx,Nitrogen oxides as nitrogen dioxide,1996-09-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,SO2,Sulphur dioxide,1996-09-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,CO,Carbon monoxide,1996-09-01T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,PM10,PM10 particulate matter (Hourly measured),1996-09-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,NV10,Non-volatile PM10 (Hourly measured),2009-03-20T00:00:00Z,2018-10-30,2018-10-30T00:00:00Z,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,V10,Volatile PM10 (Hourly measured),2009-03-20T00:00:00Z,2018-10-30,2018-10-30T00:00:00Z,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,PM2.5,PM2.5 particulate matter (Hourly measured),2023-01-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,Eastern,NA,Thurrock
aurn,THUR,Thurrock,Urban Background,51.47707,0.317969,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,Eastern,NA,Thurrock
aurn,TOFT,Toft Newton,Rural Background,53.374133,-0.449788,O3,Ozone,2023-09-26T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,West Lindsey
aurn,TOFT,Toft Newton,Rural Background,53.374133,-0.449788,NO,Nitric oxide,2023-09-26T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,West Lindsey
aurn,TOFT,Toft Newton,Rural Background,53.374133,-0.449788,NO2,Nitrogen dioxide,2023-09-26T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,West Lindsey
aurn,TOFT,Toft Newton,Rural Background,53.374133,-0.449788,NOx,Nitrogen oxides as nitrogen dioxide,2023-09-26T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,West Lindsey
aurn,TOFT,Toft Newton,Rural Background,53.374133,-0.449788,PM10,PM10 particulate matter (Hourly measured),2023-09-26T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,West Lindsey
aurn,TOFT,Toft Newton,Rural Background,53.374133,-0.449788,PM2.5,PM2.5 particulate matter (Hourly measured),2023-09-26T00:00:00Z,ongoing,2024-03-31T00:00:00Z,East Midlands,NA,West Lindsey
aurn,TOFT,Toft Newton,Rural Background,53.374133,-0.449788,wd,Modelled Wind Direction,2023-09-26T00:00:00Z,ongoing,NA,East Midlands,NA,West Lindsey
aurn,TOFT,Toft Newton,Rural Background,53.374133,-0.449788,ws,Modelled Wind Speed,2023-09-26T00:00:00Z,ongoing,NA,East Midlands,NA,West Lindsey
aurn,TOFT,Toft Newton,Rural Background,53.374133,-0.449788,temp,Modelled Temperature,2023-09-26T00:00:00Z,ongoing,NA,East Midlands,NA,West Lindsey
aurn,TH2,Tower Hamlets Roadside,Urban Traffic,51.52253,-0.042155,NO,Nitric oxide,1996-04-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Greater London,Greater London Urban Area,Tower Hamlets
aurn,TH2,Tower Hamlets Roadside,Urban Traffic,51.52253,-0.042155,NO2,Nitrogen dioxide,1996-04-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Greater London,Greater London Urban Area,Tower Hamlets
aurn,TH2,Tower Hamlets Roadside,Urban Traffic,51.52253,-0.042155,NOx,Nitrogen oxides as nitrogen dioxide,1996-04-01T00:00:00Z,ongoing,2023-12-31T00:00:00Z,Greater London,Greater London Urban Area,Tower Hamlets
aurn,TH2,Tower Hamlets Roadside,Urban Traffic,51.52253,-0.042155,CO,Carbon monoxide,1996-04-01T00:00:00Z,2012-12-31,2012-12-31T00:00:00Z,Greater London,Greater London Urban Area,Tower Hamlets
aurn,TH2,Tower Hamlets Roadside,Urban Traffic,51.52253,-0.042155,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,Greater London,Greater London Urban Area,Tower Hamlets
aurn,TH2,Tower Hamlets Roadside,Urban Traffic,51.52253,-0.042155,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,Greater London,Greater London Urban Area,Tower Hamlets
aurn,TH2,Tower Hamlets Roadside,Urban Traffic,51.52253,-0.042155,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,Greater London,Greater London Urban Area,Tower Hamlets
aurn,WAL,Walsall Alumwell,Urban Background,52.58167,-2.010483,NO,Nitric oxide,1987-03-05T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL,Walsall Alumwell,Urban Background,52.58167,-2.010483,NO2,Nitrogen dioxide,1987-03-05T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL,Walsall Alumwell,Urban Background,52.58167,-2.010483,NOx,Nitrogen oxides as nitrogen dioxide,1987-03-05T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL2,Walsall Willenhall,Urban Background,52.60821,-2.033144,NO,Nitric oxide,1997-04-29T00:00:00Z,2010-02-03,2010-02-03T00:00:00Z,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL2,Walsall Willenhall,Urban Background,52.60821,-2.033144,NO2,Nitrogen dioxide,1997-04-29T00:00:00Z,2010-02-03,2010-02-03T00:00:00Z,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL2,Walsall Willenhall,Urban Background,52.60821,-2.033144,NOx,Nitrogen oxides as nitrogen dioxide,1997-04-29T00:00:00Z,2010-02-03,2010-02-03T00:00:00Z,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL4,Walsall Woodlands,Urban Background,52.605641,-2.030371,O3,Ozone,2012-06-19T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL4,Walsall Woodlands,Urban Background,52.605641,-2.030371,NO,Nitric oxide,2012-06-19T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL4,Walsall Woodlands,Urban Background,52.605641,-2.030371,NO2,Nitrogen dioxide,2012-06-19T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL4,Walsall Woodlands,Urban Background,52.605641,-2.030371,NOx,Nitrogen oxides as nitrogen dioxide,2012-06-19T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL4,Walsall Woodlands,Urban Background,52.605641,-2.030371,wd,Modelled Wind Direction,2012-06-19T00:00:00Z,ongoing,NA,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL4,Walsall Woodlands,Urban Background,52.605641,-2.030371,ws,Modelled Wind Speed,2012-06-19T00:00:00Z,ongoing,NA,West Midlands,West Midlands Urban Area,Walsall
aurn,WAL4,Walsall Woodlands,Urban Background,52.605641,-2.030371,temp,Modelled Temperature,2012-06-19T00:00:00Z,ongoing,NA,West Midlands,West Midlands Urban Area,Walsall
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,NO,Nitric oxide,2008-10-21T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,NO2,Nitrogen dioxide,2008-10-21T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,NOx,Nitrogen oxides as nitrogen dioxide,2008-10-21T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,PM10,PM10 particulate matter (Hourly measured),2008-11-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,NV10,Non-volatile PM10 (Hourly measured),2008-11-27T00:00:00Z,2018-11-21,2018-11-21T00:00:00Z,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,V10,Volatile PM10 (Hourly measured),2008-11-27T00:00:00Z,2018-11-21,2018-11-21T00:00:00Z,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,PM2.5,PM2.5 particulate matter (Hourly measured),2008-11-27T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-11-27T00:00:00Z,2018-11-21,2018-11-21T00:00:00Z,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,V2.5,Volatile PM2.5 (Hourly measured),2008-11-27T00:00:00Z,2018-11-21,2018-11-21T00:00:00Z,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,North West & Merseyside,NA,Warrington
aurn,WAR,Warrington,Urban Background,53.389225,-2.615593,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,North West & Merseyside,NA,Warrington
aurn,WBKP,West Bromwich Kenrick Park,Urban Background,52.508342,-1.98607,O3,Ozone,2023-02-22T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Sandwell
aurn,WBKP,West Bromwich Kenrick Park,Urban Background,52.508342,-1.98607,NO,Nitric oxide,2019-04-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Sandwell
aurn,WBKP,West Bromwich Kenrick Park,Urban Background,52.508342,-1.98607,NO2,Nitrogen dioxide,2019-04-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Sandwell
aurn,WBKP,West Bromwich Kenrick Park,Urban Background,52.508342,-1.98607,NOx,Nitrogen oxides as nitrogen dioxide,2019-04-01T00:00:00Z,ongoing,2024-03-31T00:00:00Z,West Midlands,West Midlands Urban Area,Sandwell
aurn,WBKP,West Bromwich Kenrick Park,Urban Background,52.508342,-1.98607,wd,Modelled Wind Direction,2019-04-01T00:00:00Z,ongoing,NA,West Midlands,West Midlands Urban Area,Sandwell
aurn,WBKP,West Bromwich Kenrick Park,Urban Background,52.508342,-1.98607,ws,Modelled Wind Speed,2019-04-01T00:00:00Z,ongoing,NA,West Midlands,West Midlands Urban Area,Sandwell
aurn,WBKP,West Bromwich Kenrick Park,Urban Background,52.508342,-1.98607,temp,Modelled Temperature,2019-04-01T00:00:00Z,ongoing,NA,West Midlands,West Midlands Urban Area,Sandwell
aurn,WL,West London,Urban Background,51.4938,-0.200361,NO,Nitric oxide,1987-01-01T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Greater London,Greater London Urban Area,Kensington and Chelsea
aurn,WL,West London,Urban Background,51.4938,-0.200361,NO2,Nitrogen dioxide,1987-01-01T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Greater London,Greater London Urban Area,Kensington and Chelsea
aurn,WL,West London,Urban Background,51.4938,-0.200361,NOx,Nitrogen oxides as nitrogen dioxide,1987-01-01T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Greater London,Greater London Urban Area,Kensington and Chelsea
aurn,WL,West London,Urban Background,51.4938,-0.200361,CO,Carbon monoxide,1989-08-14T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,Greater London,Greater London Urban Area,Kensington and Chelsea
aurn,WEYB,Weybourne,Rural Background,52.95049,1.122017,O3,Ozone,2001-05-30T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Eastern,NA,North Norfolk
aurn,WEYB,Weybourne,Rural Background,52.95049,1.122017,PM10,PM10 particulate matter (Hourly measured),2022-12-19T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Eastern,NA,North Norfolk
aurn,WEYB,Weybourne,Rural Background,52.95049,1.122017,PM2.5,PM2.5 particulate matter (Hourly measured),2022-12-19T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Eastern,NA,North Norfolk
aurn,WEYB,Weybourne,Rural Background,52.95049,1.122017,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,Eastern,NA,North Norfolk
aurn,WEYB,Weybourne,Rural Background,52.95049,1.122017,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,Eastern,NA,North Norfolk
aurn,WEYB,Weybourne,Rural Background,52.95049,1.122017,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,Eastern,NA,North Norfolk
aurn,WC,Wharleycroft,Rural Background,54.616238,-2.468931,O3,Ozone,1985-05-08T00:00:00Z,1995-11-28,1995-11-28T00:00:00Z,North West & Merseyside,NA,Eden
aurn,WFEN,Wicken Fen,Rural Background,52.2985,0.290917,O3,Ozone,1997-10-15T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Eastern,NA,East Cambridgeshire
aurn,WFEN,Wicken Fen,Rural Background,52.2985,0.290917,NO,Nitric oxide,1997-11-12T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Eastern,NA,East Cambridgeshire
aurn,WFEN,Wicken Fen,Rural Background,52.2985,0.290917,NO2,Nitrogen dioxide,1997-11-12T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Eastern,NA,East Cambridgeshire
aurn,WFEN,Wicken Fen,Rural Background,52.2985,0.290917,NOx,Nitrogen oxides as nitrogen dioxide,1997-11-12T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Eastern,NA,East Cambridgeshire
aurn,WFEN,Wicken Fen,Rural Background,52.2985,0.290917,SO2,Sulphur dioxide,1997-11-12T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Eastern,NA,East Cambridgeshire
aurn,WFEN,Wicken Fen,Rural Background,52.2985,0.290917,PM10,PM10 particulate matter (Hourly measured),2022-06-07T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Eastern,NA,East Cambridgeshire
aurn,WFEN,Wicken Fen,Rural Background,52.2985,0.290917,PM2.5,PM2.5 particulate matter (Hourly measured),2022-06-07T00:00:00Z,ongoing,2024-03-31T00:00:00Z,Eastern,NA,East Cambridgeshire
aurn,WFEN,Wicken Fen,Rural Background,52.2985,0.290917,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,Eastern,NA,East Cambridgeshire
aurn,WFEN,Wicken Fen,Rural Background,52.2985,0.290917,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,Eastern,NA,East Cambridgeshire
aurn,WFEN,Wicken Fen,Rural Background,52.2985,0.290917,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,Eastern,NA,East Cambridgeshire
aurn,WSMR,Widnes Milton Road,Urban Traffic,53.365391,-2.73168,NO,Nitric oxide,2015-03-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Halton
aurn,WSMR,Widnes Milton Road,Urban Traffic,53.365391,-2.73168,NO2,Nitrogen dioxide,2015-03-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Halton
aurn,WSMR,Widnes Milton Road,Urban Traffic,53.365391,-2.73168,NOx,Nitrogen oxides as nitrogen dioxide,2015-03-09T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Halton
aurn,WSMR,Widnes Milton Road,Urban Traffic,53.365391,-2.73168,wd,Modelled Wind Direction,2015-03-09T00:00:00Z,ongoing,NA,North West & Merseyside,NA,Halton
aurn,WSMR,Widnes Milton Road,Urban Traffic,53.365391,-2.73168,ws,Modelled Wind Speed,2015-03-09T00:00:00Z,ongoing,NA,North West & Merseyside,NA,Halton
aurn,WSMR,Widnes Milton Road,Urban Traffic,53.365391,-2.73168,temp,Modelled Temperature,2015-03-09T00:00:00Z,ongoing,NA,North West & Merseyside,NA,Halton
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,O3,Ozone,2004-10-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,NO,Nitric oxide,2004-10-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,NO2,Nitrogen dioxide,2004-10-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,NOx,Nitrogen oxides as nitrogen dioxide,2004-10-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,SO2,Sulphur dioxide,2004-10-08T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,CO,Carbon monoxide,2004-10-08T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,PM10,PM10 particulate matter (Hourly measured),2004-10-08T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,PM2.5,PM2.5 particulate matter (Hourly measured),2008-11-27T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-11-27T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,V2.5,Volatile PM2.5 (Hourly measured),2008-11-27T00:00:00Z,2019-06-20,2019-06-20T00:00:00Z,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,wd,Modelled Wind Direction,2010-08-01T00:00:00Z,ongoing,NA,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,ws,Modelled Wind Speed,2010-08-01T00:00:00Z,ongoing,NA,North West & Merseyside,NA,Wigan
aurn,WIG5,Wigan Centre,Urban Background,53.54914,-2.638139,temp,Modelled Temperature,2010-08-01T00:00:00Z,ongoing,NA,North West & Merseyside,NA,Wigan
aurn,WIG3,Wigan Leigh,Urban Background,53.49422,-2.506899,O3,Ozone,2002-05-15T00:00:00Z,2004-09-28,2004-09-28T00:00:00Z,North West & Merseyside,Greater Manchester Urban Area,Wigan
aurn,WIG3,Wigan Leigh,Urban Background,53.49422,-2.506899,NO,Nitric oxide,2001-01-01T00:00:00Z,2004-09-28,2004-09-28T00:00:00Z,North West & Merseyside,Greater Manchester Urban Area,Wigan
aurn,WIG3,Wigan Leigh,Urban Background,53.49422,-2.506899,NO2,Nitrogen dioxide,2001-01-01T00:00:00Z,2004-09-28,2004-09-28T00:00:00Z,North West & Merseyside,Greater Manchester Urban Area,Wigan
aurn,WIG3,Wigan Leigh,Urban Background,53.49422,-2.506899,NOx,Nitrogen oxides as nitrogen dioxide,2001-01-01T00:00:00Z,2004-09-28,2004-09-28T00:00:00Z,North West & Merseyside,Greater Manchester Urban Area,Wigan
aurn,WIG3,Wigan Leigh,Urban Background,53.49422,-2.506899,SO2,Sulphur dioxide,2001-01-01T00:00:00Z,2004-09-28,2004-09-28T00:00:00Z,North West & Merseyside,Greater Manchester Urban Area,Wigan
aurn,WIG3,Wigan Leigh,Urban Background,53.49422,-2.506899,CO,Carbon monoxide,2002-05-15T00:00:00Z,2004-09-28,2004-09-28T00:00:00Z,North West & Merseyside,Greater Manchester Urban Area,Wigan
aurn,WIG3,Wigan Leigh,Urban Background,53.49422,-2.506899,PM10,PM10 particulate matter (Hourly measured),2001-01-01T00:00:00Z,2004-09-28,2004-09-28T00:00:00Z,North West & Merseyside,Greater Manchester Urban Area,Wigan
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,O3,Ozone,2000-05-14T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,NO,Nitric oxide,2000-05-14T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,NO2,Nitrogen dioxide,2000-05-14T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,NOx,Nitrogen oxides as nitrogen dioxide,2000-05-14T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,SO2,Sulphur dioxide,2000-05-14T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,CO,Carbon monoxide,2000-05-14T00:00:00Z,2007-09-30,2007-09-30T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,PM10,PM10 particulate matter (Hourly measured),2000-05-14T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,NV10,Non-volatile PM10 (Hourly measured),2007-07-16T00:00:00Z,2009-01-28,2009-01-28T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,V10,Volatile PM10 (Hourly measured),2007-07-16T00:00:00Z,2009-01-28,2009-01-28T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,PM2.5,PM2.5 particulate matter (Hourly measured),2009-01-28T00:00:00Z,ongoing,2024-03-31T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,NV2.5,Non-volatile PM2.5 (Hourly measured),2009-01-28T00:00:00Z,2019-08-19,2019-08-19T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
aurn,TRAN,Wirral Tranmere,Urban Background,53.37287,-3.022722,V2.5,Volatile PM2.5 (Hourly measured),2009-01-28T00:00:00Z,2019-08-19,2019-08-19T00:00:00Z,North West & Merseyside,Birkenhead Urban Area,Wirral
